,username,day,title,inTitle
288,fedez,01-05-2022,"Covid: Fedez negativo, finalmente posso baciare i miei figli",True
289,fedez,01-07-2022,"Musica: Rkomi re delle classifiche 2021, Sangiovanni per singoli",False
290,fedez,01-07-2022,Marracash fa l'en plein nelle classifiche,False
291,fedez,01-14-2022,"Musica: hit parade, X2 di Sick Luke subito in vetta ",False
292,fedez,01-17-2022,"""Lol - chi ride è fuori"" 2 su prime dal 24 febbraio",False
293,fedez,01-20-2022,"Atletica: Jacobs divorzia da agenzia Fedez, e' contenzioso",True
294,fedez,01-21-2022,"Hit Parade, balza in testa Noyz Narcos con Virus",False
295,fedez,01-24-2022,"Lol: Chi ride è fuori, Lillo special guest seconda stagione",False
296,fedez,01-28-2022,"Hit Parade, Sick Luke si riprende vetta, Noyz Narcos 2/o",False
297,fedez,01-31-2022,"Cantanti sui social, dominano Emma, Elisa, Morandi",False
298,fedez,01-31-2022,"Fedez, 'ciao guerriera, ciao zia'",True
299,fedez,02-01-2022,"Amadeus, Fedez e Morandi? Gli errori si perdonano",True
300,fedez,02-10-2022,"Tv: Lol Chi ride è fuori 2 dal 24/2 su Prime, il trailer",False
301,fedez,02-11-2022,"Hit parade, Sanremo domina e occupa top ten singoli",False
302,fedez,02-15-2022,"Corrado Guzzanti, Lol? Come fare la maratona di Ny",False
303,fedez,02-15-2022,Tv: Lol Chi ride e' fuori 2 dal 24/2 su Prime,False
304,fedez,02-19-2022,"Rapinano youtuber a Milano, tre arrestati",False
305,fedez,02-21-2022,Alla Triennale di Milano busti di Fedez realizzati da Francesco Vezzoli,True
306,fedez,02-21-2022,"Fedez: ""Sto lavorando a progetti ed eventi costruttivi per Milano""",True
307,fedez,02-21-2022,Alla Triennale di Milano i busti di Fedez di Vezzoli,True
308,fedez,02-21-2022,"Referendum, Fedez: ""Bocciatura Consulta scoraggia la partecipazione""",True
309,fedez,02-22-2022,"La nuova stagione di ""Lol"": il pulsante Lillo e Matano co-conduttore",False
310,fedez,02-26-2022,"Carnevale 2022, i costumi del momento, il travestimento è creativo e di riciclo",False
311,fedez,03-03-2022,"Tv: Lol chi ride 2, Maccio vince su Virginia Raffaele",False
312,fedez,03-17-2022,"Fedez in lacrime, sono malato",True
313,fedez,03-17-2022,"Lol chi Ride è fuori, Prime Video annuncia la terza stagione",False
314,fedez,03-17-2022,"Fedez in lacrime: ""Sono malato, mi aspetta un lungo percorso""",True
315,fedez,03-18-2022,"Torna il serale di Amici, ospiti Elisa e Frassica",False
316,fedez,03-22-2022,"Fedez, oggi per me una giornata importante",True
317,fedez,03-23-2022,"Fedez operato all'ospedale San Raffaele di Milano, Ferragni ""presto a casa""",True
318,fedez,03-23-2022,Fedez operato all'ospedale San Raffaele di Milano,True
319,fedez,03-24-2022,"Fedez, scoperto raro tumore neuroendocrino del pancreas",True
320,fedez,03-24-2022,Fedez operato per tumore neuroendocrino al pancreas,True
321,fedez,03-24-2022,"""Rimettiti presto, cosi' giochiamo insieme"": il messaggio del piccolo Leone a papa' Fedez",True
322,fedez,03-25-2022,Il regalo di Leone a Fedez prima dell'operazione: il rapper scoppia in lacrime,True
323,fedez,03-26-2022,Facci fallire! La solidarietà dissacrante di Taffo a Fedez,True
324,fedez,03-29-2022,"Casalegno-De Devitiis, portiamo la musica in crociera",False
325,fedez,03-30-2022,Fedez: in vista dimissioni dal San Raffaele,True
326,fedez,03-31-2022,"Fedez torna a casa ""I medici mi hanno salvato la vita""",True
327,fedez,03-31-2022,"Fedez torna a casa: 'Grazie ai medici, torno a vivere'",True
328,fedez,03-31-2022,"Fedez esce dal San Raffaele, 'sto bene'",True
329,fedez,03-31-2022,Fedez ringrazia i sanitari: 'Mi avete salvato la vita',True
330,fedez,03-31-2022,"Fedez dimesso dal San Raffaele: ""Sto bene, grazie a tutti""",True
331,fedez,04-01-2022,"Fedez di nuovo a casa, scene di ordinaria felicità",True
332,fedez,04-01-2022,"Fedez dimesso dal San Raffaele, torna a casa e riabbraccia i figli",True
333,fedez,04-08-2022,Ucraina: da Fondazione Fedez mezzo per trasporto medicinali,True
334,fedez,04-11-2022,"Corona:definì ebeti i Ferragnez, ordinata imputazione coatta",True
335,fedez,04-19-2022,"Fedez, ""Ho perso quasi 10 chili da quando mi sono operato""",True
336,fedez,04-19-2022,"Fedez, ""Ho perso quasi 10 chili da quando mi sono operato""",True
337,fedez,04-23-2022,"Orietta Berti, mia madre si spese per donne e partigiani ",False
338,fedez,04-26-2022,"Fedez torna giudice a X Factor 2022, 'piccola sorpresa'",True
339,fedez,04-26-2022,">>>ANSA/ Fedez giudice per X Factor 2022, ""Torno a casa""",True
340,fedez,04-26-2022,"Fedez torna giudice a X-Factor 2022: ""Di nuovo a casa""",True
341,fedez,05-01-2022,"Primo Maggio, Concertone a Roma",False
342,fedez,05-01-2022,"Concertone: Fedez polemico, 'mio invito deve essersi perso'",True
343,fedez,05-02-2022,Fedez e Chiara Ferragni al Gala del Met,True
344,fedez,05-02-2022,Chiara Ferragni e Fedez andranno al Met Gala di New York,True
345,fedez,05-03-2022,Al Met Gala Kim Kardashian ruba la scena come Marilyn,False
346,fedez,05-03-2022,"Ferragnez conquistano il gala del Met, KK nel vestito di Marilyn",True
347,fedez,05-03-2022,Met Gala: Kim Kardashian ruba la scena come Marilyn,False
348,fedez,05-04-2022,"X Factor 2022, Ambra Angiolini sarà il secondo giudice",False
349,fedez,05-04-2022,"X Factor 2022, Ambra in giuria, a settembre su Sky",False
350,fedez,05-04-2022,"Chiara Ferragni e Fedez al Met Gala, tra Elon Musk e Gigi Hadid",True
351,fedez,05-05-2022,"Curatori di musei in armi per Kardashian vestita Marilyn , è abito storico",False
352,fedez,05-10-2022,"Giorgia Soleri, io la Signorina Nessuno",False
353,fedez,05-10-2022,"Libro del giorno: Giorgia Soleri, io Signorina Nessuno",False
354,fedez,05-10-2022,"Giorgia Soleri, io Signorina Nessuno e Icaro",False
355,fedez,05-12-2022,All'asta per fondazione Tog la scultura di Fedez di Vezzoli,True
356,fedez,05-16-2022,"Opera di Vezzoli realizzata per Fedez, rinviata l'asta benefica",True
357,fedez,05-18-2022,"Segre invita Chiara Ferragni al Memoriale della Shoah, porterebbe giovani ",False
358,fedez,05-18-2022,"Segre invita Ferragni a Memoriale Shoah, porterebbe giovani",False
359,fedez,05-18-2022,"Fedez, Segre partecipi a nostro podcast Muschio Selvaggio",True
360,fedez,05-18-2022,"Fedez, Segre partecipi a nostro podcast Muschio Selvaggio",True
361,fedez,05-20-2022,Parata di vip a Portofino per il terzo sì di Kardashian e Barker,False
362,fedez,05-20-2022,Parata di vip a Portofino per il terzo sì di Kourtney Kardashian e Barker,False
363,fedez,05-20-2022,"Fedez a cena con Mark Hoppus dei Blink 182, malattia ci lega",True
364,fedez,05-21-2022,"Fedez al figlio Leone ""Il rosa non è da femmina""",True
365,fedez,05-23-2022,Pace tra Fedez e J-Ax diventa un festival gratuito,True
366,fedez,05-23-2022,"Kourtney e Travis, nozze a Portofino firmate Dolce e Gabbana",False
367,fedez,05-23-2022,Dalla pace tra Fedez e J-Ax festival omaggio alla,True
368,fedez,05-23-2022,"""Love Mi"", la pace tra Fedez e J-Ax si traduce in un festival gratuito e benefico",True
369,fedez,05-23-2022,"Fedez: ""Sono stato fortunato, al 90% sto bene""",True
370,fedez,05-23-2022,Pace Fedez e J-Ax diventa un festival gratuito a Milano,True
371,fedez,05-24-2022,"X Factor, Dargen d'Amico in giuria",False
372,fedez,05-26-2022,"La dolce vita di Fedez, nuovo singolo con Tananai e Mara Sattei",True
373,fedez,05-27-2022,"X Factor, Rkomi in giuria, si completa tavolo stagione 2022",False
374,fedez,05-30-2022,Francesca Michielin è la conduttrice di X Factor 2022,False
375,fedez,05-30-2022,Francesca Michielin è la conduttrice di X Factor 2022,False
376,fedez,06-03-2022,Ironica e romantica hit dell'estate di Fedez con Tananai-Sattei,True
377,fedez,06-07-2022,"Blanco, Nutini, Irama, Rkomi al NoSoundFest",False
378,fedez,06-07-2022,"Fedez, Tananai e Mara Sattei improvvisano ""La Dolce Vita"" per strada a Milano",True
379,fedez,06-09-2022,"Ferragni incontra Segre, sua storia mi ha molto colpito",False
380,fedez,06-09-2022,Chiara Ferragni incontra Liliana Segre: 'La sua storia mi ha molto colpito',False
381,fedez,06-09-2022,"Torna 'Radionorba Battiti live' con Fedez, Paradiso e Lauro",True
382,fedez,06-10-2022,"Hit parade, Luigi Strangis debutta in vetta",False
383,fedez,06-12-2022,"""Non voglio morire"", la confessione di Fedez allo psicologo",True
384,fedez,06-12-2022,"""Non voglio morire"", la confessione di Fedez allo psicologo",True
385,fedez,06-13-2022,"Fedez e l'audio dallo psicologo, 'Non voglio morire'",True
386,fedez,06-15-2022,"Fedez, avevo voglia di una carezza pubblica ed esorcizzare il male",True
387,fedez,06-15-2022,"Il 28 giugno concerto Love Mi, Fedez con J-Ax diretta su Italia1",True
388,fedez,06-17-2022,"Hit parade, Alex W sul podio, seguito da 'Proof' di Bts",False
389,fedez,06-18-2022,"Giovanni Allevi, ho scoperto di avere un mieloma",False
390,fedez,06-18-2022,"Fedez replica al Papa: ""Niente sesso prima del matrimonio solo se...""",True
391,fedez,06-19-2022,"Marco Mengoni a San Siro, un inno agli anni '70",False
392,fedez,06-19-2022,Fedez a Giovanni Allevi: 'Un grande in bocca al lupo',True
393,fedez,06-19-2022,"Fedez ad Allevi, 'un grande in bocca al lupo'",True
394,fedez,06-19-2022,"Fedez ad Allevi, 'un grande in bocca al lupo'",True
395,fedez,06-20-2022,"Sanremo, Chiara Ferragni co-conduttrice della prima e ultima serata",False
396,fedez,06-20-2022,"Da Bublé a Mengoni, i big in piazza con Tim Summer Hits",False
397,fedez,06-20-2022,A Fedez il nuovo Telegatto di Tv Sorrisi e Canzoni,True
398,fedez,06-21-2022,"Web e impatto sui giovani, affare Ferragni a Sanremo",False
399,fedez,06-21-2022,"Chiara Ferragni co-conduttrice di Sanremo, Fedez si congratula con la moglie",True
400,fedez,06-22-2022,Dai Maneskin ai Pearl Jam weekend di grandi concerti,False
401,fedez,06-22-2022,"Talkwalker, Amici, GF Vip e Sanremo i programmi più social",False
402,fedez,06-22-2022,"Ferragni, la 'tremarella' per Sanremo e la nascita del nipotino",False
403,fedez,06-24-2022,"Hit parade, Lazza si riprende la vetta con Sirio",False
404,fedez,06-24-2022,Allevi inizia il percorso di cure per il mieloma multiplo,False
405,fedez,06-25-2022,"Tempo di tormentoni estivi, da Fedez a Baby K",True
406,fedez,06-25-2022,"Tempo di tormentoni, da Fedez a Baby K le hit dell'estate 2022",True
407,fedez,06-28-2022,"Concerto Fedez e J-Ax a Milano, applausi a Orietta Berti",True
408,fedez,06-28-2022,"Concerto Fedez e J-Ax a Milano, si riempie piazza Duomo",True
409,fedez,06-28-2022,"Fedez prima del concerto ""spia"" i fan dalla webcam e sfida il maltempo in terrazza",True
410,fedez,06-29-2022,"LoveMI: 190 malori, nessuno grave",False
411,fedez,06-29-2022,"Fedez, concerto magico, grazie Milano",True
412,fedez,06-30-2022,"The Ferragnez la serie, seconda stagione su Prime Video",True
413,fedez,07-01-2022,"Hit parade, Lazza in vetta album. Fedez, Tananai -Sattei singoli",True
414,fedez,07-05-2022,Petronzi 'Milano sta dando una bella immagine di sè',False
415,fedez,07-05-2022,Torna Radio Norba Cornetto Battiti Live,False
416,fedez,07-06-2022,Musica: Salmo torna live e debutta a San Siro,False
417,fedez,07-07-2022,"Salmo infiamma San Siro e chiama Fedez sul palco ""E' pace fatta""",True
418,fedez,07-08-2022,Lazza sempre in vetta tra gli album,False
419,fedez,07-14-2022,"Michielin, torno a X Factor da sorella maggiore",False
420,fedez,07-15-2022,"Hit parade, c'è Lazza ancora in vetta",False
421,fedez,07-17-2022,"Fedez, la figlia Vittoria dice 'Papa'' per la prima volta in diretta Instagram",True
422,fedez,07-19-2022,"Da Lillo Kung Fu a Fedez e Matano, i volti di Prime Video",True
423,fedez,07-22-2022,"Hit parade, Lazza non molla la vetta",False
424,fedez,07-23-2022,"Giffoni: Tananai, ""sto lavorando a nuovi brani""",False
425,fedez,07-24-2022,"Giffoni: Tananai, ""sto lavorando a nuovi brani”",False
426,fedez,07-27-2022,"X Factor: Sky, giudici e conduttrice, ecco come ci alleniamo",False
427,fedez,07-27-2022,"Mara Sattei, Sanremo? Mi piacerebbe, aspetto il brano giusto",False
428,fedez,07-27-2022,"Mara Sattei, Sanremo? Mi piacerebbe, aspetto il brano giusto",False
429,fedez,07-27-2022,"Milano, nuova casa per i Ferragnez: la coppia visita il cantiere",True
430,fedez,07-29-2022,"Hit parade, Lazza sempre primo",False
431,fedez,08-02-2022,"Fedez, il 5 agosto uscirà ""Sapore"" remix Dj Dzeko",True
432,fedez,08-05-2022,"Hit parade, Lazza saldo in vetta, poi Beyoncé e Irama",False
433,fedez,08-05-2022,J-Ax compie 50 anni e posta una foto con il figlio Nicolas,False
434,fedez,08-05-2022,"Fedez, esce la versione remix di 'Sapore' by Dzeko",True
435,fedez,08-11-2022,"Sky: X Factor, il conto alla rovescia comincia con Rumore!",False
436,fedez,08-12-2022,"Hit parade, Lazza è ancora il re",False
437,fedez,08-12-2022,Tananai al Sunny Hill Festival di Dua Lipa,False
438,fedez,08-22-2022,"Ferragnez post estremo, utenti ""cattivo esempio""",True
439,fedez,08-22-2022,"Hit parade, Lazza resta in vetta",False
440,fedez,08-22-2022,"Ferragnez, video mozzafiato sull'orlo di un precipizio: scoppia la polemica",True
441,fedez,08-24-2022,"Amadeus spegne 60 candeline, da dj a re di Sanremo",False
442,fedez,08-24-2022,"Fiorello scherza con Amadeus: ""Siamo i nuovi Ferragnez, gli Amarello""",True
443,fedez,08-26-2022,"Hit parade, continua la cavalcata di Lazza",False
444,fedez,09-01-2022,"Cresce il mercato discografico, l'estate è della Dolce vita",False
445,fedez,09-01-2022,"Ferragnez, 4 anni nozze, ""notti a piangere ci hanno fortificato""",True
446,fedez,09-01-2022,"Fedez, Tananai e Mara Sattei vincono il Power Hits Estate 2022",True
447,fedez,09-02-2022,"Hit parade, Muse in vetta tolgono primato a Lazza",False
448,fedez,09-09-2022,"F1: nel paddock di Monza c'è Giroud, atteso Stallone",False
449,fedez,09-11-2022,"Monza a festa, Mattarella posa con Ferrari e Tricolore",False
450,fedez,09-11-2022,"Fedez a Fdi,'a 18 anni insultavo cc? Meloni apprezzava duce'",True
451,fedez,09-11-2022,"Fedez, a 18 anni Meloni diceva che Mussolini ha fatto del bene",True
452,fedez,09-11-2022,Fedez e Chiara Ferragni nel paddock del Gp di Formula 1,True
453,fedez,09-11-2022,"F1: Verstappen trionfa ancora, ma Monza fischia la safety car",False
454,fedez,09-13-2022,"X Factor , 'rifondazione' parte dalle radici del talent",False
455,fedez,09-13-2022,"Leclerc, in pista con Meduza, Fedez e Luis Sal",True
456,fedez,09-13-2022,"Leclerc, in pista con Meduza, Fedez e Luis Sal",True
457,fedez,09-13-2022,"Leclerc, in pista con Meduza, Fedez e Luis Sal",True
458,fedez,09-14-2022,Da Fedez 130 mila euro per il nuovo skate park di Rozzano,True
459,fedez,09-14-2022,"X Factor 2022, dal 15 settembre su Sky e in streaming su NOW",False
460,fedez,09-27-2022,Mara Sattei nei club con l'Universo tour 2022,False
461,fedez,10-04-2022,"Visita di controllo per Fedez, ""è andato tutto bene""",True
462,fedez,10-05-2022,"Ferragni, ora mi concentro su Sanremo, progetto più challenging",False
463,fedez,10-10-2022,"Tananai, dal 12 ottobre il nuovo singolo ""Abissale""",False
464,fedez,10-12-2022,"Fedez e Salmo insieme con il nuovo singolo ""Viola""",True
465,fedez,10-13-2022,"Fedez riceve copia Power Hits Estate, con Suraci in radio è gag",True
466,fedez,10-21-2022,"Hit parade, continua supremazia Thasup, dietro Mengoni",False
467,fedez,10-23-2022,"Tedua ""La mia prima volta da attore per Caravaggio""",False
468,fedez,10-25-2022,"X Factor, via ai live ma con formula 'slow music'",False
469,fedez,10-27-2022,"Sbagliata Ascendente Leone, il docufilm dedicato a Emma",False
470,fedez,11-02-2022,"Sky, X Factor, secondo Live a tema MTV Generation, ospite Morgan",False
471,fedez,11-04-2022,"Hit parade, thasup si riprende la vetta",False
472,fedez,11-09-2022,"LOL: Chi ride è fuori, in gara Frassica, Luca e Paolo, Massironi",False
473,fedez,11-11-2022,"Hit parade, Trenches baby di Rondodasosa subito in vetta",False
474,fedez,11-13-2022,"Fedez, dopo la cura del tumore oggi vivo bene ma ho conseguenze",True
475,fedez,11-13-2022,"Fedez e il tumore: ""Non e' detto che dalla malattia si esca migliori""",True
476,fedez,11-15-2022,Le storie che cambiano il mondo per Vanity Fair Stories,False
477,fedez,11-24-2022,"Simone Marchetti, Vanity Fair Stories parlerà di cambiamento",False
478,fedez,11-30-2022,"Spotify 2022, i Maneskin gli italiani più ascoltati all'estero",False
479,fedez,12-05-2022,"Fedez, nuovo singolo ""Crisi di Stato"" dal 9 dicembre",True
480,fedez,12-06-2022,"X Factor alla sfida finale ""Sarà una festa""",False
481,fedez,12-06-2022,"X-Factor, Fedez: ""Esperienza da prendere come una grande vetrina""",True
482,fedez,12-06-2022,"X Factor, ospiti finale Pinguini Tattici Nucleari e Meduza",False
483,fedez,12-06-2022,"Fedez, io a Sanremo? Solo per seguire mia moglie",True
484,fedez,12-08-2022,"I Santi Francesi vincono X Factor 2022, 'Siamo grati'",False
485,fedez,12-10-2022,Ambra a X Factor canta T'appartengo e diventa virale,False
486,fedez,12-15-2022,"Fedez manda un abbraccio virtuale a Vialli: ""Forza Gianluca""",True
487,fedez,12-19-2022,"Dinastie, da Prada ai Ferragnez, la nobiltà senza blasone",True
488,fedez,12-19-2022,"ANSA/ Dinastie, da Prada ai Ferragnez, nobiltà senza blasone",True
489,mb459,01-24-2022,"Azzurri: Balotelli è tornato, ecco Joao Pedro",False
490,mb459,01-24-2022,"Nazionale, Mancini convoca Mario Balotelli: dopo tre anni torna in azzurro per uno stage",True
491,mb459,01-26-2022,"Mancini: ""Balotelli non è la carta della disperazione""",False
492,mb459,01-26-2022,"Gravina: ""Balotelli? Condivido le scelte di Mancini""",False
493,mb459,01-26-2022,"Mancini ""Balotelli? Non è carta della disperazione""",False
494,mb459,03-18-2022,"Mancini chiama 33 azzurri, out Balotelli c'e' Joao Pedro ",False
495,mb459,03-18-2022,"Azzurri: Mancini ne chiama 33, out Balotelli c'è Joao Pedro",False
496,mb459,03-18-2022,"Azzurri: Mancini ne chiama 33, out Balotelli c'è Joao Pedro",False
497,mb459,03-30-2022,"Balotelli: 'Manco solo quando si perde, ma qualche gol..'",False
